0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,id
0.219018,0.7706541,0.5017402,0.47477898,0.88518643,0.83442414,0.7844959,0.6503624,0.9572047,0.76441073,0.15878752,0.75350827,0.7559433,0.13043673,0.3430139,0.2841799,AH18L072
0.21911028,0.7716198,0.5022541,0.4749038,0.88579535,0.8353875,0.7851416,0.6516836,0.95837826,0.76586694,0.15894087,0.75463647,0.75665206,0.13060792,0.34348074,0.2841666,CPO134
0.2195541,0.7731855,0.50301915,0.47622254,0.8873442,0.8373271,0.7870535,0.6530332,0.9599696,0.7673168,0.15923789,0.7562452,0.7578484,0.13102707,0.34363145,0.28448352,AH20G057
0.22279876,0.77977574,0.50922954,0.4793107,0.89586943,0.8442641,0.79416364,0.65764916,0.9691254,0.773213,0.15982036,0.7622703,0.7664707,0.13207386,0.34908348,0.28803673,AH17A042
0.21843487,0.76998127,0.5009379,0.47419453,0.8841793,0.83403987,0.783354,0.650807,0.95669335,0.7642056,0.1589142,0.7534011,0.75504106,0.13060041,0.34202874,0.28374058,PAE001
0.21858011,0.7700131,0.5009818,0.47425857,0.8844615,0.8344306,0.78332573,0.65117186,0.957282,0.76422524,0.15893827,0.753731,0.75540596,0.13012487,0.34174696,0.28430313,AH17D118
0.21847783,0.76843894,0.50051373,0.47351357,0.88287514,0.83309644,0.7824196,0.64977765,0.9565738,0.76235014,0.15884541,0.752532,0.7549651,0.12997416,0.3417349,0.2847724,AH17A004
0.22039707,0.77098036,0.5025482,0.47481972,0.88634163,0.8349945,0.7848522,0.6499014,0.95883596,0.76391834,0.15865196,0.75413835,0.75783205,0.13044201,0.34393215,0.28569666,AH17B046
0.22134717,0.77281636,0.50440085,0.47504085,0.8887087,0.83714175,0.7867138,0.6516877,0.9618981,0.76558936,0.1587345,0.75612634,0.7603391,0.13049747,0.3459411,0.28693083,AH17B056
0.22057116,0.7707674,0.50289214,0.47405407,0.8859077,0.8348968,0.7848107,0.6499033,0.9591815,0.7635047,0.15835308,0.75427705,0.7580385,0.13037245,0.34495375,0.28601646,CPO545
0.21944812,0.77088785,0.502301,0.47355562,0.8853765,0.8348619,0.78404415,0.65187925,0.9586081,0.7646495,0.15887783,0.75413567,0.7574529,0.13027026,0.34327105,0.28510392,CPO470
0.21747224,0.76498854,0.49781048,0.47272223,0.8787632,0.829955,0.7809437,0.64529335,0.9537632,0.75938946,0.15890875,0.7511351,0.7527514,0.13106485,0.34090847,0.2846107,AH17B013
0.21897003,0.76923037,0.50128055,0.4734232,0.8838815,0.8333403,0.7827871,0.650272,0.957066,0.7632795,0.15894438,0.75267804,0.7556909,0.12983285,0.34250852,0.28452972,CPO443
0.22068249,0.7743128,0.5051305,0.47628397,0.88955194,0.83909553,0.7885195,0.6544536,0.9634505,0.7685769,0.15943636,0.7580496,0.7611658,0.13117906,0.34563506,0.2862941,AH20L066
0.22215523,0.7759436,0.5073097,0.47716057,0.89265597,0.840583,0.790156,0.6541948,0.96545655,0.76915866,0.15948747,0.7588326,0.7633027,0.13091409,0.34740135,0.28754693,AH17C074
0.22176433,0.77576315,0.5065706,0.47721693,0.8918885,0.84045684,0.7898348,0.6547675,0.9645968,0.7692536,0.15938553,0.75885063,0.7626379,0.13113195,0.34647143,0.28681564,AH17C017
0.21934675,0.77301574,0.5029761,0.47578704,0.88727355,0.8371545,0.7868909,0.6529036,0.9600842,0.76715994,0.15909542,0.75647295,0.7580161,0.1312758,0.34389466,0.28474662,AH17D033
0.22185892,0.7774666,0.5070917,0.47794357,0.8935308,0.8419996,0.7906583,0.656971,0.9665283,0.77094793,0.1594815,0.76049656,0.7637458,0.13038799,0.3465493,0.28805602,AH17D110
0.21983649,0.77402574,0.5038909,0.4769241,0.8889766,0.8388687,0.7875066,0.6546956,0.9619463,0.76820153,0.15961267,0.75775206,0.7593335,0.13036188,0.34355584,0.28582576,AH17A007
0.21961631,0.7726046,0.5033271,0.47596386,0.8874167,0.83731,0.7869993,0.6527939,0.96073407,0.7668932,0.15934624,0.7566207,0.7587002,0.13113528,0.3443035,0.28523618,AH17A079
0.21910097,0.7709656,0.50217783,0.47497618,0.88543963,0.8353619,0.7850153,0.65135616,0.95851886,0.76518065,0.15912804,0.7546796,0.7567964,0.13060743,0.34325248,0.28450298,AH17C027
0.21989895,0.77309966,0.5037919,0.47612908,0.8877785,0.837544,0.78727806,0.6530318,0.96095157,0.76732475,0.15927695,0.7566005,0.7590233,0.13104184,0.34441864,0.2851487,AH20H012
0.21944271,0.77219546,0.503042,0.47537816,0.88682777,0.83646274,0.7859823,0.65223056,0.9598976,0.7664067,0.15909934,0.75548863,0.7579787,0.13090631,0.34416455,0.28471437,AH17A070
0.21862583,0.77064353,0.50122935,0.47453,0.8845662,0.83447945,0.78396845,0.65106124,0.95679957,0.76470286,0.15889688,0.7535566,0.75508416,0.12999532,0.3420927,0.2838933,AH17B011
0.21925613,0.7715308,0.5025223,0.47511378,0.88617635,0.83574533,0.7855829,0.65178984,0.95896536,0.7657716,0.1591137,0.75504774,0.75710595,0.13050155,0.34356877,0.2846559,AH20H045
0.21940371,0.77220565,0.5027777,0.47555047,0.88667154,0.83651334,0.7859508,0.6523209,0.95936507,0.7664477,0.15894651,0.7556151,0.75766915,0.13114503,0.34367427,0.2844937,AH17A053
0.21997334,0.7737522,0.5040615,0.47632557,0.8882809,0.83799255,0.7878872,0.65327346,0.9613209,0.7679067,0.15921837,0.7568789,0.759355,0.13146077,0.3450606,0.28508443,CPO527
0.21913843,0.77061546,0.50200796,0.47450247,0.8848554,0.8345308,0.78448564,0.65087277,0.95770913,0.7648616,0.15866193,0.75377864,0.7565021,0.1306995,0.34358665,0.2840949,CPO503
0.22291945,0.7799872,0.5084045,0.47880545,0.8954318,0.8433434,0.79237956,0.65765405,0.96653557,0.7728068,0.1590534,0.76087594,0.7645225,0.13162589,0.34756655,0.28655574,AH20B029
0.21875739,0.7688997,0.5001503,0.47363517,0.8827339,0.8328109,0.78322494,0.64925694,0.9561421,0.76267344,0.15851708,0.7526632,0.75502837,0.13049978,0.34221396,0.28440738,AH21B035
0.2252829,0.78641427,0.5128534,0.4825202,0.9027635,0.8509035,0.79780924,0.66423285,0.97508436,0.77935934,0.16023898,0.76830506,0.771834,0.13214587,0.34937832,0.28953567,AH17A040
0.22117995,0.77538383,0.5051697,0.4768732,0.8905276,0.8389927,0.78775334,0.6547205,0.96221024,0.7685848,0.15871802,0.75756514,0.76094866,0.13151884,0.34475082,0.28532684,AH19G035
0.21511775,0.7591772,0.49279016,0.46752244,0.8713224,0.8210512,0.7711758,0.64127666,0.9418994,0.75278986,0.1566124,0.74147826,0.7431534,0.12842435,0.33578023,0.27940813,AH17D117
0.21711548,0.7652981,0.4970976,0.4715127,0.87815434,0.82803404,0.7775573,0.64670706,0.95003754,0.7583784,0.15761301,0.74767184,0.7497944,0.12926975,0.3388109,0.282065,AH17E045
0.21142682,0.74576104,0.4836392,0.46006677,0.85722387,0.80697876,0.75721234,0.6289765,0.9279131,0.73812044,0.15526281,0.728777,0.731018,0.12522392,0.32931653,0.2774037,AH17A050
0.22790253,0.7984619,0.5207736,0.49011767,0.91617894,0.8646556,0.81380236,0.6742286,0.9905141,0.7929609,0.16209486,0.7814143,0.78426737,0.1364765,0.35798958,0.29305786,AH17D045
0.22568679,0.7931022,0.5162455,0.48762175,0.90956867,0.8588116,0.8081939,0.6688552,0.9835359,0.7873222,0.16174766,0.775957,0.77786493,0.13499577,0.35421893,0.29150137,AH17B042
0.21891546,0.7709629,0.5011193,0.47447067,0.88465416,0.8341583,0.7837082,0.6514274,0.95626575,0.76382154,0.15853018,0.7529964,0.7554213,0.13006595,0.3413739,0.28396556,AH21L066
0.21844527,0.77026373,0.5001547,0.47293842,0.88318,0.8323162,0.78233117,0.6500799,0.9540518,0.76333547,0.1577327,0.75156045,0.7536602,0.13050635,0.34128484,0.28286725,AH17C016
0.21402724,0.7550516,0.4900998,0.46569207,0.8672929,0.81696063,0.76646966,0.6376653,0.93788254,0.748137,0.15647905,0.7371863,0.73947054,0.12694031,0.33353007,0.27892375,AH20L040
0.2162241,0.76412433,0.4966009,0.4685565,0.8782706,0.82598275,0.7736736,0.6449498,0.94790506,0.75574374,0.15692897,0.74559957,0.7463864,0.12765545,0.33751884,0.28215915,AH16L040
0.21746981,0.7658756,0.49823052,0.47105765,0.8804311,0.8289872,0.77676624,0.6472008,0.95132244,0.7586425,0.15748969,0.74792033,0.7500558,0.1286587,0.33879137,0.28317508,AH20K062
0.22633974,0.7896268,0.51499116,0.48599744,0.90681124,0.85563654,0.8026639,0.6676873,0.97979444,0.783048,0.16118374,0.77321696,0.77637035,0.13313404,0.35169366,0.29107803,AH16L039
0.22188313,0.7767926,0.5064684,0.47782385,0.8919781,0.8402518,0.7896148,0.656146,0.9636061,0.7699775,0.15920196,0.75839084,0.7622041,0.13062064,0.34549993,0.28580797,AH17F072
0.22125156,0.781826,0.5077137,0.48136905,0.8964353,0.84654546,0.79510456,0.66109294,0.9690356,0.77571493,0.16006193,0.76479286,0.76520205,0.13278167,0.34585673,0.2869637,AH17J070
0.21881822,0.76627636,0.49966413,0.4717055,0.8812879,0.8294951,0.77871686,0.64849514,0.9531731,0.75978273,0.15801726,0.74949056,0.7535188,0.12831585,0.3399198,0.28343695,AH20G002
0.21895078,0.7693315,0.5005019,0.47361052,0.88375586,0.8331257,0.78169674,0.65054446,0.95592445,0.7624821,0.15829135,0.7520731,0.75490254,0.12954068,0.3411851,0.28415203,AH19A030
0.22169802,0.7729167,0.50477,0.47589317,0.88845134,0.83727604,0.78892225,0.6504917,0.9629911,0.76506007,0.15931089,0.7568079,0.7613421,0.13050976,0.3467646,0.28820598,AH17A055
0.22835001,0.80218214,0.5224461,0.492313,0.9190107,0.86724687,0.816211,0.67728287,0.9918815,0.79661614,0.16220693,0.7835719,0.7853784,0.13625403,0.35823417,0.29251277,AH17F009
0.21678798,0.76446056,0.49732453,0.47100186,0.8784937,0.82772803,0.776911,0.6457974,0.9500807,0.75787395,0.15833087,0.74637,0.7494386,0.1276554,0.338098,0.28266683,AH17F008
0.22079109,0.7767246,0.5046602,0.47770816,0.8904746,0.84046316,0.78948426,0.6550798,0.96273255,0.7687841,0.15916039,0.75884354,0.7612496,0.1312879,0.34543934,0.2864112,AH17B040
0.22186685,0.7687856,0.5017762,0.47209403,0.88474596,0.83194387,0.77907276,0.6482331,0.9556369,0.7607842,0.15749286,0.75152564,0.7557133,0.12864546,0.34247047,0.2844554,AH17E177
0.22164911,0.7761707,0.5059725,0.47689942,0.8913185,0.8392723,0.78893584,0.65491706,0.96333617,0.769167,0.15884744,0.75767386,0.7617856,0.13128552,0.34566784,0.28584832,AH21L024
0.22181752,0.7772493,0.5066542,0.4774862,0.89224505,0.8405441,0.7902235,0.65555936,0.9638348,0.7703766,0.15916191,0.75848407,0.7621603,0.13111372,0.3455816,0.28592962,AH17D002
0.216954,0.7558393,0.4928895,0.46525455,0.8705518,0.81834954,0.76597935,0.6384401,0.94136935,0.748261,0.15613984,0.73923755,0.74313533,0.12579152,0.33574918,0.28100082,AH21E035
0.22098546,0.7761901,0.50516444,0.47808173,0.8895265,0.83944696,0.78935176,0.65480506,0.96273726,0.7679358,0.15951575,0.75861895,0.7610971,0.13104856,0.34351012,0.28574187,AH21K077
0.22287774,0.7772933,0.50750655,0.47696286,0.89318687,0.84048903,0.7893582,0.65597963,0.96480656,0.76997215,0.15900142,0.7584447,0.7635852,0.13009967,0.34601054,0.28707623,CPO103
0.21822199,0.77207536,0.5010599,0.47474203,0.88616246,0.8358243,0.78364325,0.65242,0.95714873,0.7654707,0.1581644,0.7546924,0.754635,0.13080642,0.34090593,0.28415594,AH21H012
0.22948311,0.7974668,0.5213285,0.48885757,0.91698635,0.8627237,0.8106326,0.67359257,0.9886037,0.7902866,0.16085094,0.77953124,0.7846011,0.13536899,0.35684088,0.29294342,AH17A022
0.21665184,0.7624496,0.49566886,0.4695094,0.87663627,0.82619536,0.77574605,0.643247,0.9489223,0.7551372,0.15777364,0.74639875,0.748373,0.12867145,0.3383917,0.28332424,AH17D090
0.2197911,0.77442485,0.50329936,0.4764057,0.88817465,0.83770406,0.78703076,0.65416974,0.95990646,0.7676741,0.15896527,0.75647116,0.7581552,0.13093315,0.34312472,0.28419763,AH17A033
0.22249268,0.7813175,0.50867856,0.48058972,0.8973265,0.84662944,0.7956958,0.65883094,0.9706885,0.77471876,0.16050638,0.764656,0.7670838,0.13250998,0.34863865,0.2887635,AH17E176
0.21744591,0.7662715,0.4979273,0.47221848,0.87976635,0.8298989,0.779158,0.6477806,0.9518024,0.75970453,0.15807629,0.7496699,0.75150883,0.1299013,0.3395968,0.2826456,AH17B051
0.21938859,0.7652409,0.50011593,0.46905267,0.88372594,0.8299368,0.7766484,0.64574474,0.9551471,0.75643533,0.15765893,0.74895626,0.75297594,0.12745865,0.34085497,0.28722656,AH19I054
0.22224228,0.7763275,0.5065133,0.47708178,0.8922088,0.8397196,0.788459,0.6549748,0.96349,0.76922345,0.15886186,0.7577455,0.7622905,0.13088761,0.34599712,0.2859945,CPO459
0.21822545,0.7712164,0.50049233,0.47311252,0.8845572,0.83401173,0.783091,0.6512128,0.95599765,0.7641873,0.15826228,0.75302017,0.7541681,0.13017932,0.34162146,0.2837842,AH17E005
0.2148955,0.7547329,0.49088115,0.46567667,0.86842203,0.8175511,0.76532686,0.63909614,0.93909824,0.74747014,0.15683486,0.73834085,0.74046856,0.12510715,0.33210304,0.28064433,AH17E175
0.22652924,0.7939395,0.5178562,0.48548445,0.91223514,0.85920656,0.80542916,0.6705789,0.9844835,0.78683454,0.16034946,0.77636755,0.77783364,0.13417393,0.35404515,0.29223418,AH17E021
0.22037663,0.7687375,0.50054985,0.4703398,0.884603,0.83141273,0.77738345,0.64737767,0.954623,0.7591154,0.15725824,0.75054127,0.75338656,0.12846908,0.3414158,0.2852978,AH16L010
0.21546872,0.75904775,0.49248812,0.46770972,0.87115806,0.82164717,0.76974916,0.64073575,0.9427073,0.7513285,0.15763284,0.7417186,0.7427631,0.12690131,0.33492026,0.28032938,AH17E171
0.21333908,0.75411,0.4891649,0.46437362,0.8663237,0.81597173,0.76492643,0.6373622,0.9367447,0.7470216,0.15647273,0.73684317,0.73812264,0.1269142,0.33219317,0.27853832,CPO532
0.22207838,0.7771104,0.50693506,0.47787532,0.89243704,0.84118193,0.7927054,0.6545955,0.96680856,0.7702224,0.15975393,0.7598375,0.76360714,0.13123839,0.34773615,0.2880439,AH17E029
0.21649489,0.76510465,0.49674794,0.470938,0.87797946,0.82789844,0.7763351,0.6471037,0.9496105,0.75928617,0.15793166,0.74835026,0.7487434,0.12960626,0.3375884,0.28134918,AH16L008
0.22862019,0.80074435,0.521767,0.49009827,0.91885096,0.86666423,0.81522334,0.67692596,0.9938087,0.79459965,0.16184035,0.7844955,0.78692627,0.13650042,0.35905743,0.29456714,AH17A045
0.21098337,0.74270254,0.4829034,0.4592737,0.85489345,0.8045,0.75313336,0.6293174,0.92555577,0.73612213,0.15553755,0.72687405,0.7289378,0.12338451,0.32657033,0.27581602,CPO086
0.21745281,0.76406914,0.4971719,0.47049543,0.87738967,0.8271126,0.7769858,0.64490485,0.94966185,0.75758237,0.1574907,0.7468523,0.74947834,0.1291307,0.33993736,0.28216022,AH17A048
0.21956822,0.76807547,0.5004709,0.47228974,0.88262475,0.83143723,0.7814377,0.6467291,0.9555163,0.7603415,0.15832576,0.7506437,0.75483024,0.12955143,0.34269178,0.28524566,AH17D103
0.22939874,0.80524117,0.5251168,0.4937711,0.9228379,0.87094796,0.82064855,0.6803724,0.99728125,0.80018,0.16246992,0.7875424,0.79027706,0.13816604,0.36140493,0.29390767,AH21L001
0.22624663,0.79439294,0.5177066,0.48758408,0.9109834,0.8602447,0.808573,0.67156416,0.9849939,0.78934664,0.16136874,0.7770855,0.77889484,0.13490042,0.35494342,0.2914057,AH17D100
0.22546333,0.7930316,0.51615286,0.4874573,0.90927166,0.8588059,0.80709654,0.66997355,0.98280203,0.78741145,0.16115032,0.7757876,0.7771607,0.13500977,0.3532055,0.2908924,AH17A026
0.22696102,0.792754,0.5178394,0.4869261,0.9112224,0.85967714,0.807888,0.6689578,0.9865287,0.7871651,0.16169457,0.7775931,0.7803412,0.13496652,0.35546723,0.29356712,AH19D018
0.2219575,0.7823752,0.5087672,0.48128298,0.89724773,0.84705776,0.79613763,0.6606014,0.9701361,0.77667075,0.15972027,0.76495415,0.76647824,0.13374387,0.34801865,0.28711283,CPO522
0.22739202,0.79725,0.5197894,0.488835,0.91408235,0.86234,0.8117375,0.6727274,0.98781604,0.791499,0.16159332,0.7790687,0.78196245,0.13568369,0.35699266,0.2921053,AH17E023
0.23021187,0.80534476,0.5253944,0.49292544,0.9229255,0.87060004,0.8203777,0.67871785,0.9969896,0.79922575,0.16222271,0.7864348,0.7900826,0.1372962,0.36226702,0.29439017,AH17B036
0.23074941,0.8057243,0.5262478,0.49331558,0.9239912,0.8709924,0.8206549,0.68010074,0.997882,0.8000231,0.16219455,0.787202,0.79120964,0.13724786,0.36230493,0.2945119,AH17C066
0.22320645,0.7874884,0.51178277,0.48467663,0.90254194,0.85215116,0.8012686,0.66541696,0.9747662,0.7818471,0.1605949,0.7693304,0.77053607,0.13353421,0.34970912,0.28804854,AH17E036
0.22560737,0.7928542,0.5158448,0.48783097,0.90915966,0.85898674,0.8075956,0.66973805,0.98283696,0.78711057,0.1614583,0.77608246,0.7774562,0.1351036,0.35311672,0.29110467,AH17B054
0.22596611,0.7952044,0.51714194,0.4891067,0.91125745,0.86101186,0.81077063,0.6702904,0.9851581,0.7891436,0.161814,0.7780834,0.7791297,0.13562346,0.35539597,0.29182345,AH17E006
0.22522216,0.7900982,0.5140263,0.4856937,0.90642196,0.85626096,0.80630493,0.6656946,0.9817899,0.7833535,0.16155815,0.7746479,0.77647084,0.13460243,0.35367626,0.29259038,CPO102
0.2164584,0.7595638,0.49396306,0.46876302,0.8733868,0.8233704,0.7711242,0.64189976,0.9444034,0.7519828,0.15772125,0.74296635,0.74537086,0.12711932,0.33530462,0.28139505,AH17F007
0.22777337,0.79891956,0.5209266,0.49225137,0.91669655,0.8656776,0.8150553,0.67424345,0.9910179,0.7930811,0.16249394,0.7817741,0.7841822,0.1349016,0.35890305,0.29348564,AH17A028
0.22390957,0.787809,0.5125587,0.48394838,0.90309715,0.8519333,0.801121,0.66526204,0.9757615,0.78189236,0.16032694,0.7693889,0.77140176,0.13375014,0.35071003,0.28829843,AH21D052
0.22887719,0.80197215,0.5229315,0.49218395,0.9196709,0.8677272,0.8164486,0.67725575,0.99310285,0.7964909,0.16215175,0.78448427,0.7867894,0.13709892,0.35925293,0.29301926,AH20J048
0.22130674,0.7798407,0.5070349,0.48026034,0.8950328,0.8451813,0.7938906,0.65880316,0.9687487,0.7738973,0.15989748,0.76391274,0.76526374,0.13350293,0.34682328,0.28746405,AH18K065
0.21965282,0.772794,0.50216603,0.47581506,0.8864641,0.83633053,0.7855965,0.6526551,0.9582711,0.76619536,0.15874103,0.7552818,0.7567724,0.1306857,0.34269595,0.28398326,AH17D108
0.22252892,0.7787725,0.50761586,0.47805223,0.8940252,0.8423266,0.7912858,0.65578854,0.96634626,0.7707103,0.15923929,0.7600036,0.76375556,0.1311756,0.3477692,0.2873938,AH17D102
0.21851021,0.76487845,0.49965817,0.4702151,0.88036585,0.82912755,0.7774354,0.64648074,0.95368546,0.7584543,0.15845077,0.748381,0.7527626,0.12857601,0.34098372,0.28447726,AH21G062
0.2218446,0.7764514,0.5065596,0.47667143,0.89199644,0.84018785,0.7895327,0.65451056,0.9642071,0.7692713,0.15923527,0.7582729,0.76213074,0.13089415,0.34644789,0.28664508,AH21C067
0.2217191,0.7746586,0.5058278,0.47626957,0.8905014,0.83871734,0.7879325,0.653759,0.9629242,0.7679362,0.15897167,0.75713664,0.7616192,0.13093932,0.3458044,0.28624833,AH17B035
0.22021419,0.774415,0.5043284,0.47677276,0.889127,0.83882695,0.78853166,0.65398085,0.96185666,0.7685478,0.15942387,0.75756353,0.75958633,0.13100561,0.34481072,0.2852559,CPO175
0.22089678,0.7753198,0.5056151,0.47703233,0.890885,0.84008986,0.7887327,0.6555697,0.9643811,0.7691505,0.15988639,0.7586256,0.761751,0.12969255,0.34505832,0.28728622,AH21F047
0.21883279,0.76975656,0.5011978,0.4741401,0.8840527,0.8335487,0.78363603,0.6496714,0.95654935,0.7636571,0.15892598,0.7525587,0.75514656,0.12976724,0.34295765,0.28412262,AH16L009
0.21911211,0.7700645,0.5018283,0.47431868,0.88482213,0.83464056,0.78412557,0.65084285,0.9580803,0.7645013,0.15883513,0.75409704,0.7566612,0.13040064,0.34311894,0.28478035,AH17J035
0.21915281,0.7708443,0.502146,0.4747236,0.88561183,0.8355295,0.78466076,0.65171945,0.9590083,0.7654002,0.15909636,0.7548341,0.7572043,0.13080819,0.34304437,0.28463042,AH18J052
0.21684392,0.76475567,0.4973704,0.47120368,0.8783476,0.82803017,0.7777997,0.645529,0.94984937,0.75851387,0.15765707,0.74776804,0.74978137,0.12986428,0.33942786,0.2821115,AH17F004
